File,Title,Publisher,Publication Year,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS)
53/14/niph222007_NBK464885.tar.gz,Newborn Screening for Inborn Errors of Metabolism,Norwegian Institute for Public Health,2007,NBK464885,2018-01-11 02:37:20
2e/29/niph232009_NBK464886.tar.gz,Methylnaltrexone for Opioid-Induced Constipation in Cancer Treatment,Norwegian Institute for Public Health,2009,NBK464886,2018-01-11 02:37:28
9a/34/niph222011_NBK464887.tar.gz,Triagesystems for Emergency Medical Services - Pre-Hospital and at Hospital Admission,Norwegian Institute for Public Health,2011,NBK464887,2018-01-11 02:37:21
51/77/niph232010_NBK464888.tar.gz,Factors Promoting and Hindering the Practice of Female Genital Mutilation/Cutting (FGM/C),Norwegian Institute for Public Health,2010,NBK464888,2018-01-11 02:37:16
70/b6/niph242011_NBK464889.tar.gz,Criteria for Assessment of the Effect of Preventive Interventions,Norwegian Institute for Public Health,2011,NBK464889,2018-01-11 02:37:10
51/80/niph242010_NBK464890.tar.gz,Effect of Interventions to Improve the Quality of Health Services for Ethnic Minorities,Norwegian Institute for Public Health,2010,NBK464890,2018-01-11 02:37:25
2f/25/niph242014_NBK464891.tar.gz,Supplemented Primary Care Units Compared to Hospitalisation,Norwegian Institute for Public Health,2014,NBK464891,2018-01-11 02:37:19
d7/1c/niph232014_NBK464892.tar.gz,S100B Compared to CT for Minor Head Injuries,Norwegian Institute for Public Health,2014,NBK464892,2018-01-11 02:37:22
75/0e/niph252006_NBK464893.tar.gz,Cochlear Implants in Adults,Norwegian Institute for Public Health,2006,NBK464893,2018-01-11 02:37:18
21/c3/niph252009_NBK464894.tar.gz,Effectiveness of Interventions Designed to Reduce the Prevalence of Female Genital Mutilation/Cutting,Norwegian Institute for Public Health,2009,NBK464894,2018-01-11 02:37:10
6a/f5/niph242008_NBK464895.tar.gz,"Efficacy and Safety of Angiotensin Receptor Blockers Alone and in Combination with Diuretics in Patients with Hypertension, Heart Failure or Diabetic Nephropathy",Norwegian Institute for Public Health,2008,NBK464895,2018-01-11 02:37:28
bd/e7/niph252008_NBK464896.tar.gz,Dual Diagnoses - Severe Mental Illness and Substance Use Disorder. Part 2 - Effect of Psychosocial Interventions,Norwegian Institute for Public Health,2008,NBK464896,2018-01-11 02:37:18
6c/a2/niph232011_NBK464897.tar.gz,Quality Collaboratives as a Tool in Quality Improvement - A Summary of Research and Experiences,Norwegian Institute for Public Health,2011,NBK464897,2018-01-11 02:37:26
f4/a4/niph242006_NBK464898.tar.gz,"Prevention of Suicide. Part 1: Psychotherapy, Drug Treatment and Electroconvulsive Treatment",Norwegian Institute for Public Health,2006,NBK464898,2018-01-11 02:37:28
0b/3c/niph262009_NBK464899.tar.gz,Laparoscopic Surgery for Benign Gynaecological Disease,Norwegian Institute for Public Health,2009,NBK464899,2018-01-11 02:37:22
05/4a/niph272008_NBK464900.tar.gz,Intensive Training/Habilitation of Children with Congenital and Acquired Brain Damage,Norwegian Institute for Public Health,2008,NBK464900,2018-01-11 02:37:21
da/0f/niph272009_NBK464901.tar.gz,The Effect of Rehabilitation on Social and Community Participation,Norwegian Institute for Public Health,2009,NBK464901,2018-01-11 02:37:26
c8/60/niph262006_NBK464902.tar.gz,Cost-Effectiveness of Cochlear Implantation in Adults,Norwegian Institute for Public Health,2006,NBK464902,2018-01-11 02:37:12
e1/ce/niph252011_NBK464903.tar.gz,Cancer Risk with Folic Acid Supplements,Norwegian Institute for Public Health,2011,NBK464903,2018-01-11 02:37:17
64/b7/niph262008_NBK464904.tar.gz,Ethics in Health Technology Assessments (HTA),Norwegian Institute for Public Health,2008,NBK464904,2018-01-11 02:37:20
f3/bd/niph252014_NBK464905.tar.gz,Determination of Fetal Rhesus D Status from Maternal Plasma of Rhesus Negative Women,Norwegian Institute for Public Health,2014,NBK464905,2018-01-11 02:37:26
18/63/niph262014_NBK464906.tar.gz,Effects of Using Social Media in Health Awareness Campaigns to Promote Healthy Lifestyle Habits,Norwegian Institute for Public Health,2014,NBK464906,2018-01-11 02:37:09
db/6b/niph272014_NBK464907.tar.gz,Effect of Physical Activity and Other Care Interventions for People with Dementia,Norwegian Institute for Public Health,2014,NBK464907,2018-01-11 02:37:13
fe/63/niph282014_NBK464908.tar.gz,Effect of Psychological Interventions for People with Dementia,Norwegian Institute for Public Health,2014,NBK464908,2018-01-11 02:37:18
23/15/niph302008_NBK464909.tar.gz,Colorectal Cancer Screening - Effect on Mortality and Incidence Rate of Colorectal Cancer: Overview of Documentation and International Recommendations,Norwegian Institute for Public Health,2008,NBK464909,2018-01-11 02:37:23
56/f3/niph302009_NBK464910.tar.gz,Effect of Certification and Accreditation of Hospitals,Norwegian Institute for Public Health,2009,NBK464910,2018-01-11 02:37:14
36/fd/niph292009_NBK464911.tar.gz,"The Scientific Knowledge Base for Treatment of Patients with Cleft Lip, Alveolus and Palate",Norwegian Institute for Public Health,2009,NBK464911,2018-01-11 02:37:13
82/39/niph282008_NBK464912.tar.gz,Graduated Compression Stockings for Prevention of Deep Vein Thrombosis,Norwegian Institute for Public Health,2008,NBK464912,2018-01-11 02:37:28
42/c2/niph292008_NBK464913.tar.gz,Patient Smoking Status and its Impact on Periodontal Treatment Efficacy,Norwegian Institute for Public Health,2008,NBK464913,2018-01-11 02:37:21
11/f8/niph342008_NBK464914.tar.gz,Health Economic Evaluation of Primary Prevention Strategies Against Cardiovascular Disease,Norwegian Institute for Public Health,2008,NBK464914,2018-01-11 02:37:13
73/8c/niph312009_NBK464915.tar.gz,Cost-Effectiveness of Childhood Vaccination Against Rotavirus in Norway,Norwegian Institute for Public Health,2009,NBK464915,2018-01-11 02:37:10
b4/9f/niph322008_NBK464916.tar.gz,TNF&#x3b1;-Inhibitors in Inflammatory Bowel Disease,Norwegian Institute for Public Health,2008,NBK464916,2018-01-11 02:37:26
5f/13/niph312008_NBK464917.tar.gz,Effects of Opioid Agonist Treatment for Pregnant Opioid Dependent Women,Norwegian Institute for Public Health,2008,NBK464917,2018-01-11 02:37:17
75/19/ukpgfar0519_NBK464933.tar.gz,Traumatic coagulopathy and massive transfusion: improving outcomes and saving blood,NIHR Journals Library,2017,NBK464933,2018-05-03 03:00:24
bd/d3/ukhta2168_NBK464954.tar.gz,"A systematic review and economic evaluation of adalimumab and dexamethasone for treating non-infectious intermediate uveitis, posterior uveitis or panuveitis in adults",NIHR Journals Library,2017,NBK464954,2018-05-08 02:37:12
33/e3/ukhta2169_NBK464980.tar.gz,Assessing the performance of methodological search filters to improve the efficiency of evidence information retrieval: five literature reviews and a qualitative study,NIHR Journals Library,2017,NBK464980,2018-05-08 02:37:42
67/91/ukhta2170_NBK465000.tar.gz,A pragmatic multicentre randomised controlled trial comparing stapled haemorrhoidopexy with traditional excisional surgery for haemorrhoidal disease: the eTHoS study,NIHR Journals Library,2017,NBK465000,2018-05-08 02:38:19
74/5a/wt605879_NBK465036.tar.gz,Translating the Body: Medical Education in Southeast Asia,National University of Singapore Press,2017,NBK465036,2019-01-31 02:37:09
ac/e3/ukhta2171_NBK465050.tar.gz,The clinical effectiveness and cost-effectiveness of treat-to-target strategies in rheumatoid arthritis: a systematic review and cost-effectiveness analysis,NIHR Journals Library,2017,NBK465050,2018-05-08 02:37:54
24/a4/ukhta2172_NBK469724.tar.gz,"Preventing blood-borne virus infection in people who inject drugs in the UK: systematic review, stakeholder interviews, psychosocial intervention development and feasibility randomised controlled trial",NIHR Journals Library,2017,NBK469724,2018-05-08 02:38:14
93/d2/ukhta2173_NBK469784.tar.gz,Home-based health promotion for older people with mild frailty: the HomeHealth intervention development and feasibility RCT,NIHR Journals Library,2017,NBK469784,2018-05-08 02:38:16
76/1d/ukphr0510_NBK469806.tar.gz,Could scale-up of parenting programmes improve child disruptive behaviour and reduce social inequalities? Using individual participant data meta-analysis to establish for whom programmes are effective and cost-effective,NIHR Journals Library,2017,NBK469806,2018-05-03 02:40:50
a7/33/niph132010_NBK469815.tar.gz,"Psychological, Social and Sexual Consequences of Female Genital Mutilation/Cutting (FGM/C): A Systematic Review of Quantitative Studies",Norwegian Institute for Public Health,2010,NBK469815,2018-01-11 02:37:26
19/8f/wt605881_NBK469821.tar.gz,Traditional Medicines and Globalisation: The Future of Ancient Systems of Medicine,Maven Publishers,2014,NBK469821,2019-01-31 02:37:10
79/c5/ukhta2174_NBK469868.tar.gz,Facet-joint injections for non-specific low back pain: a feasibility RCT,NIHR Journals Library,2017,NBK469868,2018-05-08 02:37:36
ca/16/ukhta2175_NBK469886.tar.gz,Managing diabetes in people with dementia: a realist review,NIHR Journals Library,2017,NBK469886,2018-05-08 02:38:53
5d/c0/methrestrt_NBK469972.tar.gz,Supplemental Project To Assess the Transparency of Reporting Requirements: Tympanostomy Tubes in Children With Otitis Media,Agency for Healthcare Research and Quality (US),2017,NBK469972,2017-12-15 02:37:09
a6/b3/glioblastoma_NBK469998.tar.gz,Glioblastoma,Codon Publications,2017,NBK469998,2017-12-15 02:37:17
69/2d/methresinfertility_NBK470011.tar.gz,Supplemental Project To Assess the Transparency of Reporting for Trials Evaluating Treatment for Infertility,Agency for Healthcare Research and Quality (US),2017,NBK470011,2017-12-15 02:37:09
d7/53/niph192009_NBK470017.tar.gz,"The Diagnostic Accuracy of Infrared Tympanic, Oral, Axillary and Temporal Thermometry, Compared with Rectal Readings when Identifying Fever in Adult Hospitalized Patients",Norwegian Institute for Public Health,2009,NBK470017,2018-01-11 02:37:10
8c/73/rc0849_NBK470027.tar.gz,Bipolar versus Monopolar Transurethral Resection of the Prostate or GreenLight Laser Treatment: A Review of Clinical and Cost-Effectiveness,Canadian Agency for Drugs and Technologies in Health,2017,NBK470027,2018-03-09 02:37:14
f4/d5/rc0850_NBK470049.tar.gz,Ureteral Stents: A Review of Clinical Effectiveness and Guidelines,Canadian Agency for Drugs and Technologies in Health,2017,NBK470049,2017-12-22 02:37:09
00/76/ukhta2177_NBK470075.tar.gz,A novel peer-support intervention using motivational interviewing for breastfeeding maintenance: a UK feasibility study,NIHR Journals Library,2017,NBK470075,2018-05-08 02:37:29
e0/dc/ukhta2178_NBK470095.tar.gz,Clinical effectiveness and cost-effectiveness of issuing longer versus shorter duration (3-month vs. 28-day) prescriptions in patients with chronic conditions: systematic review and economic modelling,NIHR Journals Library,2017,NBK470095,2018-05-08 02:38:29
f8/91/ukhta2176_NBK470116.tar.gz,Self-management toolkit and delivery strategy for end-of-life pain: the mixed-methods feasibility study,NIHR Journals Library,2017,NBK470116,2018-05-08 02:38:59
8d/07/multiple_NBK470153.tar.gz,MULTIPLE SCLEROSIS: Perspectives in Treatment and Pathogenesis,Codon Publications,2017,NBK470153,2018-01-21 02:42:09
d3/92/rc0862_NBK470470.tar.gz,"HPV Vaccination in Men: A Review of Clinical Effectiveness, Cost-Effectiveness, and Guidelines",Canadian Agency for Drugs and Technologies in Health,2017,NBK470470,2018-03-09 02:37:16
21/27/rc0859_NBK470488.tar.gz,Hand Antisepsis Procedures: A Review of Guidelines,Canadian Agency for Drugs and Technologies in Health,2017,NBK470488,2018-03-09 02:37:12
85/37/rc0860_NBK470501.tar.gz,Non-Alcohol Based Hand Rubs: A Review of Clinical Effectiveness and Guidelines,Canadian Agency for Drugs and Technologies in Health,2017,NBK470501,2018-03-15 02:37:18
ff/52/rc0861_NBK470514.tar.gz,Icatibant for Patients with Type III Hereditary Angioedema: An Updated Review of Clinical Effectiveness and Harms,Canadian Agency for Drugs and Technologies in Health,2017,NBK470514,2018-03-09 02:37:16
1f/f8/ukhta2179_NBK470622.tar.gz,Virtual chromoendoscopy for the real-time assessment of colorectal polyps in vivo: a systematic review and economic evaluation,NIHR Journals Library,2017,NBK470622,2018-05-08 02:38:44
b9/bb/ukhta2180_NBK470651.tar.gz,Interventions for hyperhidrosis in secondary care: a systematic review and value-of-information analysis,NIHR Journals Library,2017,NBK470651,2018-05-08 02:37:18
cd/ee/rc0864_NBK470664.tar.gz,"Endodontic Therapy Interventions for Root Canal Failure in Permanent Dentition: A Review of Clinical Effectiveness, Cost-Effectiveness, and Guidelines",Canadian Agency for Drugs and Technologies in Health,2017,NBK470664,2017-12-22 02:37:11
c9/70/rc0865_NBK470680.tar.gz,"Intranasal and Intramuscular Naloxone for Opioid Overdose in the Pre-Hospital Setting: A Review of Comparative Clinical and Cost-Effectiveness, and Guidelines",Canadian Agency for Drugs and Technologies in Health,2017,NBK470680,2018-03-15 02:37:17
ce/2c/rc0866_NBK470692.tar.gz,Polyurethane Foam Dressings for the Prevention of Pressure Ulcers: Clinical and Cost-Effectiveness and Guidelines,Canadian Agency for Drugs and Technologies in Health,2017,NBK470692,2017-12-22 02:37:10
48/53/vaantiplatelet_NBK470709.tar.gz,Management of Antiplatelet Therapy Among Patients on Antiplatelet Therapy for Coronary or Cerebrovascular Disease or with Prior Percutaneous Cardiac Interventions Undergoing Elective Surgery: A Systematic Review,Department of Veterans Affairs (US),2017,NBK470709,2018-07-12 02:37:38
9f/9e/rc0867_NBK470722.tar.gz,"Disposable, Non-Sterile Gloves for Minor Surgical Procedures: A Review of Clinical Evidence",Canadian Agency for Drugs and Technologies in Health,2017,NBK470722,2018-03-09 02:37:14
c0/c5/rc0868_NBK470734.tar.gz,Emtricitabine/Tenofovir for Post-Exposure Prophylaxis Against HIV: A Review of Clinical Effectiveness and Cost-Effectiveness,Canadian Agency for Drugs and Technologies in Health,2017,NBK470734,2018-03-09 02:37:14
94/57/rc0869_NBK470746.tar.gz,Self-Monitoring of Blood Glucose Frequency for Patients with Hypoglycemia Unawareness: A Review of Clinical Effectiveness and Guidelines,Canadian Agency for Drugs and Technologies in Health,2017,NBK470746,2018-01-03 02:37:12
5a/8d/rc0870_NBK470756.tar.gz,Medical Cannabis in Residential Transition or Addiction Programs: A Review of Clinical and Cost-Effectiveness and Guidelines,Canadian Agency for Drugs and Technologies in Health,2017,NBK470756,2018-03-15 02:37:16
db/8c/rc0878_NBK470766.tar.gz,The Use of Medical Cannabis with Other Medications: A Review of Safety and Guidelines,Canadian Agency for Drugs and Technologies in Health,2017,NBK470766,2018-01-03 02:37:14
12/99/rc0871_NBK470779.tar.gz,Increasing Frequency of Self-Monitoring Blood Glucose Test Strips During Pregnancy: A Review of the Clinical and Cost-Effectiveness and Guidelines,Canadian Agency for Drugs and Technologies in Health,2017,NBK470779,2018-03-15 02:37:20
71/1d/rc0875_NBK470792.tar.gz,Dual Antiplatelet Therapy Acetylsalicylic Acid Dosing: A Review of the Clinical Effectiveness and Harms,Canadian Agency for Drugs and Technologies in Health,2017,NBK470792,2018-01-03 02:37:12
0d/c9/rc0877_NBK470804.tar.gz,Central Venous Access Devices (CVADs) and Peripherally Inserted Central Catheters (PICCs) for Adult and Pediatric Patients: A Review of Clinical Effectiveness and Safety,Canadian Agency for Drugs and Technologies in Health,2017,NBK470804,2018-03-09 02:37:13
2e/7f/rc0879_NBK470816.tar.gz,"Laser Spine Surgery for Herniated Discs and/or Nerve Root Entrapment: A Review of Clinical Effectiveness, Cost-Effectiveness and Guidelines",Canadian Agency for Drugs and Technologies in Health,2017,NBK470816,2018-01-03 02:37:11
b7/1f/rc0876_NBK470857.tar.gz,Health Care Practitioner Hand Hygiene Practices and Health Care Associated Infections: A Review of the Qualitative Patient Perspectives and Experiences Literature,Canadian Agency for Drugs and Technologies in Health,2017,NBK470857,2018-03-09 02:37:16
50/da/rc0874_NBK470868.tar.gz,Clopidogrel and Proton Pump Inhibitor Use: A Review of the Evidence on Safety,Canadian Agency for Drugs and Technologies in Health,2017,NBK470868,2018-01-03 02:37:13
b2/77/ukhta2181_NBK470880.tar.gz,Surveillance versus ablation for incidentally diagnosed small renal tumours: the SURAB feasibility RCT,NIHR Journals Library,2017,NBK470880,2018-05-08 02:38:39
7e/84/ukhsdr0531_NBK470901.tar.gz,The effectiveness of the Older prisoner Health and Social Care Assessment and Plan (OHSCAP): a randomised controlled trial,NIHR Journals Library,2017,NBK470901,2018-05-08 02:38:41
